user_id,installed_at,created_at,updated_at,channel,campaign
u022088,2023-08-31 22:35:00,2023-08-31 23:08:00,2023-08-31 23:08:00,google_ads,retargeting
u022089,2023-08-31 10:20:00,2023-08-31 11:02:00,2023-08-31 11:02:00,google_ads,retargeting
u022090,2023-08-31 19:16:00,2023-08-31 20:02:00,2023-08-31 20:02:00,google_ads,retargeting
u022091,2023-08-31 13:53:00,2023-08-31 14:37:00,2023-08-31 14:37:00,google_ads,retargeting
u022092,2023-08-31 11:41:00,2023-08-31 12:04:00,2023-08-31 12:04:00,google_ads,retargeting
u022093,2023-08-31 05:31:00,2023-08-31 05:45:00,2023-08-31 05:45:00,facebook,new_user_promo
u022094,2023-08-31 19:22:00,2023-08-31 19:28:00,2023-08-31 19:28:00,facebook,new_user_promo
u022095,2023-08-31 16:23:00,2023-08-31 17:12:00,2023-08-31 17:12:00,facebook,new_user_promo
u022096,2023-08-31 23:12:00,2023-08-31 23:13:00,2023-08-31 23:13:00,facebook,new_user_promo
u022097,2023-08-31 07:12:00,2023-08-31 07:58:00,2023-08-31 07:58:00,facebook,new_user_promo
u022098,2023-08-31 07:59:00,2023-08-31 08:22:00,2023-08-31 08:22:00,facebook,summer_sale
u022099,2023-08-31 08:19:00,2023-08-31 09:17:00,2023-08-31 09:17:00,facebook,summer_sale
u022100,2023-08-31 00:02:00,2023-08-31 00:58:00,2023-08-31 00:58:00,facebook,summer_sale
u022101,2023-08-31 01:53:00,2023-08-31 02:12:00,2023-08-31 02:12:00,facebook,summer_sale
u022102,2023-08-31 21:04:00,2023-08-31 21:48:00,2023-08-31 21:48:00,facebook,holiday_special
u022103,2023-08-31 19:59:00,2023-08-31 20:36:00,2023-08-31 20:36:00,facebook,holiday_special
u022104,2023-08-31 06:08:00,2023-08-31 06:32:00,2023-08-31 06:32:00,facebook,holiday_special
u022105,2023-08-31 21:23:00,2023-08-31 21:48:00,2023-08-31 21:48:00,facebook,holiday_special
u022106,2023-08-31 11:52:00,2023-08-31 12:05:00,2023-08-31 12:05:00,facebook,brand_awareness
u022107,2023-08-31 13:10:00,2023-08-31 13:55:00,2023-08-31 13:55:00,facebook,brand_awareness
u022108,2023-08-31 03:48:00,2023-08-31 04:35:00,2023-08-31 04:35:00,facebook,retargeting
u022109,2023-08-31 20:56:00,2023-08-31 21:26:00,2023-08-31 21:26:00,facebook,retargeting
u022110,2023-08-31 22:06:00,2023-08-31 22:59:00,2023-08-31 22:59:00,facebook,retargeting
u022111,2023-08-31 15:34:00,2023-08-31 15:49:00,2023-08-31 15:49:00,facebook,retargeting
u022112,2023-08-31 03:32:00,2023-08-31 04:01:00,2023-08-31 04:01:00,facebook,retargeting
u022113,2023-08-31 07:23:00,2023-08-31 07:59:00,2023-08-31 07:59:00,facebook,retargeting
u022114,2023-08-31 10:21:00,2023-08-31 11:09:00,2023-08-31 11:09:00,facebook,retargeting
u022115,2023-08-31 14:35:00,2023-08-31 15:19:00,2023-08-31 15:19:00,facebook,retargeting
u022116,2023-08-31 05:16:00,2023-08-31 05:33:00,2023-08-31 05:33:00,facebook,retargeting
u022117,2023-08-31 17:17:00,2023-08-31 17:48:00,2023-08-31 17:48:00,facebook,retargeting
u022118,2023-08-31 05:11:00,2023-08-31 06:10:00,2023-08-31 06:10:00,instagram,new_user_promo
u022119,2023-08-31 06:41:00,2023-08-31 07:31:00,2023-08-31 07:31:00,instagram,new_user_promo
u022120,2023-08-31 19:07:00,2023-08-31 19:59:00,2023-08-31 19:59:00,instagram,new_user_promo
u022121,2023-08-31 11:54:00,2023-08-31 12:48:00,2023-08-31 12:48:00,instagram,new_user_promo
u022122,2023-08-31 17:57:00,2023-08-31 18:21:00,2023-08-31 18:21:00,instagram,new_user_promo
u022123,2023-08-31 11:14:00,2023-08-31 11:56:00,2023-08-31 11:56:00,instagram,summer_sale
u022124,2023-08-31 08:18:00,2023-08-31 09:11:00,2023-08-31 09:11:00,instagram,summer_sale
u022125,2023-08-31 21:13:00,2023-08-31 21:22:00,2023-08-31 21:22:00,instagram,summer_sale
u022126,2023-08-31 16:21:00,2023-08-31 17:03:00,2023-08-31 17:03:00,instagram,summer_sale
u022127,2023-08-31 13:14:00,2023-08-31 13:49:00,2023-08-31 13:49:00,instagram,holiday_special
u022128,2023-08-31 15:28:00,2023-08-31 16:10:00,2023-08-31 16:10:00,instagram,holiday_special
u022129,2023-08-31 03:09:00,2023-08-31 03:25:00,2023-08-31 03:25:00,instagram,holiday_special
u022130,2023-08-31 23:56:00,2023-09-01 00:01:00,2023-09-01 00:01:00,instagram,holiday_special
u022131,2023-08-31 08:14:00,2023-08-31 08:31:00,2023-08-31 08:31:00,instagram,holiday_special
u022132,2023-08-31 19:40:00,2023-08-31 19:52:00,2023-08-31 19:52:00,instagram,brand_awareness
u022133,2023-08-31 04:14:00,2023-08-31 05:11:00,2023-08-31 05:11:00,instagram,retargeting
u022134,2023-08-31 16:26:00,2023-08-31 17:24:00,2023-08-31 17:24:00,instagram,retargeting
u022135,2023-08-31 20:47:00,2023-08-31 21:11:00,2023-08-31 21:11:00,instagram,retargeting
u022136,2023-08-31 15:01:00,2023-08-31 16:00:00,2023-08-31 16:00:00,instagram,retargeting
u022137,2023-08-31 01:08:00,2023-08-31 01:35:00,2023-08-31 01:35:00,instagram,retargeting
u022138,2023-08-31 00:12:00,2023-08-31 00:35:00,2023-08-31 00:35:00,instagram,retargeting
u022139,2023-08-31 12:25:00,2023-08-31 13:00:00,2023-08-31 13:00:00,instagram,retargeting
u022140,2023-08-31 21:52:00,2023-08-31 21:58:00,2023-08-31 21:58:00,instagram,retargeting
u022141,2023-08-31 16:18:00,2023-08-31 17:13:00,2023-08-31 17:13:00,instagram,retargeting
u022142,2023-08-31 07:48:00,2023-08-31 08:40:00,2023-08-31 08:40:00,twitter,new_user_promo
u022143,2023-08-31 10:54:00,2023-08-31 11:23:00,2023-08-31 11:23:00,twitter,new_user_promo
u022144,2023-08-31 20:44:00,2023-08-31 20:52:00,2023-08-31 20:52:00,twitter,new_user_promo
u022145,2023-08-31 04:02:00,2023-08-31 04:58:00,2023-08-31 04:58:00,twitter,new_user_promo
u022146,2023-08-31 04:08:00,2023-08-31 04:32:00,2023-08-31 04:32:00,twitter,summer_sale
u022147,2023-08-31 04:39:00,2023-08-31 05:00:00,2023-08-31 05:00:00,twitter,summer_sale
u022148,2023-08-31 00:50:00,2023-08-31 01:15:00,2023-08-31 01:15:00,twitter,holiday_special
u022149,2023-08-31 23:48:00,2023-09-01 00:39:00,2023-09-01 00:39:00,twitter,holiday_special
u022150,2023-08-31 20:03:00,2023-08-31 20:38:00,2023-08-31 20:38:00,twitter,brand_awareness
u022151,2023-08-31 20:54:00,2023-08-31 21:06:00,2023-08-31 21:06:00,twitter,retargeting
u022152,2023-08-31 12:39:00,2023-08-31 13:27:00,2023-08-31 13:27:00,twitter,retargeting
u022153,2023-08-31 08:58:00,2023-08-31 09:23:00,2023-08-31 09:23:00,twitter,retargeting
u022154,2023-08-31 10:19:00,2023-08-31 10:44:00,2023-08-31 10:44:00,twitter,retargeting
u022155,2023-08-31 07:07:00,2023-08-31 07:59:00,2023-08-31 07:59:00,affiliate,new_user_promo
u022156,2023-08-31 20:13:00,2023-08-31 20:47:00,2023-08-31 20:47:00,affiliate,new_user_promo
u022157,2023-08-31 23:41:00,2023-09-01 00:19:00,2023-09-01 00:19:00,affiliate,new_user_promo
u022158,2023-08-31 15:17:00,2023-08-31 15:17:00,2023-08-31 15:17:00,affiliate,summer_sale
u022159,2023-08-31 03:28:00,2023-08-31 04:28:00,2023-08-31 04:28:00,affiliate,summer_sale
u022160,2023-08-31 10:06:00,2023-08-31 10:48:00,2023-08-31 10:48:00,affiliate,holiday_special
u022161,2023-08-31 21:26:00,2023-08-31 22:07:00,2023-08-31 22:07:00,affiliate,holiday_special
u022162,2023-08-31 11:11:00,2023-08-31 11:34:00,2023-08-31 11:34:00,affiliate,brand_awareness
u022163,2023-08-31 16:35:00,2023-08-31 16:35:00,2023-08-31 16:35:00,affiliate,retargeting
u022164,2023-08-31 07:52:00,2023-08-31 08:30:00,2023-08-31 08:30:00,affiliate,retargeting
u022165,2023-08-31 08:06:00,2023-08-31 08:22:00,2023-08-31 08:22:00,affiliate,retargeting
u022166,2023-08-31 22:34:00,2023-08-31 22:42:00,2023-08-31 22:42:00,affiliate,retargeting
u022167,2023-08-31 16:13:00,2023-08-31 16:57:00,2023-08-31 16:57:00,affiliate,retargeting
u022168,2023-09-01 03:22:00,2023-09-01 04:08:00,2023-09-01 04:08:00,google_ads,new_user_promo
u022169,2023-09-01 18:27:00,2023-09-01 18:52:00,2023-09-01 18:52:00,google_ads,new_user_promo
u022170,2023-09-01 13:34:00,2023-09-01 14:21:00,2023-09-01 14:21:00,google_ads,new_user_promo
u022171,2023-09-01 19:54:00,2023-09-01 20:03:00,2023-09-01 20:03:00,google_ads,new_user_promo
u022172,2023-09-01 12:21:00,2023-09-01 12:41:00,2023-09-01 12:41:00,google_ads,new_user_promo
u022173,2023-09-01 04:18:00,2023-09-01 04:56:00,2023-09-01 04:56:00,google_ads,summer_sale
u022174,2023-09-01 22:08:00,2023-09-01 22:11:00,2023-09-01 22:11:00,google_ads,summer_sale
u022175,2023-09-01 11:14:00,2023-09-01 11:15:00,2023-09-01 11:15:00,google_ads,summer_sale
u022176,2023-09-01 21:12:00,2023-09-01 22:11:00,2023-09-01 22:11:00,google_ads,summer_sale
u022177,2023-09-01 05:55:00,2023-09-01 06:19:00,2023-09-01 06:19:00,google_ads,summer_sale
u022178,2023-09-01 01:49:00,2023-09-01 01:49:00,2023-09-01 01:49:00,google_ads,summer_sale
u022179,2023-09-01 01:38:00,2023-09-01 02:20:00,2023-09-01 02:20:00,google_ads,summer_sale
u022180,2023-09-01 02:44:00,2023-09-01 03:34:00,2023-09-01 03:34:00,google_ads,holiday_special
u022181,2023-09-01 03:47:00,2023-09-01 04:29:00,2023-09-01 04:29:00,google_ads,holiday_special
u022182,2023-09-01 01:53:00,2023-09-01 01:58:00,2023-09-01 01:58:00,google_ads,holiday_special
u022183,2023-09-01 11:09:00,2023-09-01 11:36:00,2023-09-01 11:36:00,google_ads,holiday_special
u022184,2023-09-01 02:31:00,2023-09-01 02:57:00,2023-09-01 02:57:00,google_ads,holiday_special
u022185,2023-09-01 02:24:00,2023-09-01 03:18:00,2023-09-01 03:18:00,google_ads,holiday_special
u022186,2023-09-01 19:58:00,2023-09-01 20:27:00,2023-09-01 20:27:00,google_ads,brand_awareness
u022187,2023-09-01 06:34:00,2023-09-01 07:09:00,2023-09-01 07:09:00,google_ads,brand_awareness
u022188,2023-09-01 08:48:00,2023-09-01 09:38:00,2023-09-01 09:38:00,google_ads,retargeting
u022189,2023-09-01 08:36:00,2023-09-01 09:25:00,2023-09-01 09:25:00,google_ads,retargeting
u022190,2023-09-01 21:16:00,2023-09-01 21:56:00,2023-09-01 21:56:00,google_ads,retargeting
u022191,2023-09-01 17:33:00,2023-09-01 17:38:00,2023-09-01 17:38:00,google_ads,retargeting
u022192,2023-09-01 04:45:00,2023-09-01 05:45:00,2023-09-01 05:45:00,google_ads,retargeting
u022193,2023-09-01 02:59:00,2023-09-01 03:53:00,2023-09-01 03:53:00,google_ads,retargeting
u022194,2023-09-01 07:53:00,2023-09-01 07:53:00,2023-09-01 07:53:00,google_ads,retargeting
u022195,2023-09-01 01:36:00,2023-09-01 02:19:00,2023-09-01 02:19:00,google_ads,retargeting
u022196,2023-09-01 18:58:00,2023-09-01 19:30:00,2023-09-01 19:30:00,facebook,new_user_promo
u022197,2023-09-01 04:46:00,2023-09-01 05:27:00,2023-09-01 05:27:00,facebook,new_user_promo
u022198,2023-09-01 06:35:00,2023-09-01 07:08:00,2023-09-01 07:08:00,facebook,new_user_promo
u022199,2023-09-01 10:20:00,2023-09-01 11:02:00,2023-09-01 11:02:00,facebook,new_user_promo
u022200,2023-09-01 12:48:00,2023-09-01 13:41:00,2023-09-01 13:41:00,facebook,summer_sale
u022201,2023-09-01 19:33:00,2023-09-01 20:12:00,2023-09-01 20:12:00,facebook,summer_sale
u022202,2023-09-01 01:44:00,2023-09-01 02:32:00,2023-09-01 02:32:00,facebook,summer_sale
u022203,2023-09-01 23:13:00,2023-09-01 23:56:00,2023-09-01 23:56:00,facebook,summer_sale
u022204,2023-09-01 19:08:00,2023-09-01 20:02:00,2023-09-01 20:02:00,facebook,holiday_special
u022205,2023-09-01 13:49:00,2023-09-01 14:19:00,2023-09-01 14:19:00,facebook,holiday_special
u022206,2023-09-01 04:21:00,2023-09-01 04:33:00,2023-09-01 04:33:00,facebook,holiday_special
u022207,2023-09-01 23:00:00,2023-09-01 23:59:00,2023-09-01 23:59:00,facebook,holiday_special
u022208,2023-09-01 07:26:00,2023-09-01 07:30:00,2023-09-01 07:30:00,facebook,brand_awareness
u022209,2023-09-01 02:05:00,2023-09-01 02:21:00,2023-09-01 02:21:00,facebook,brand_awareness
u022210,2023-09-01 22:42:00,2023-09-01 22:58:00,2023-09-01 22:58:00,facebook,retargeting
u022211,2023-09-01 18:03:00,2023-09-01 18:10:00,2023-09-01 18:10:00,facebook,retargeting
u022212,2023-09-01 16:51:00,2023-09-01 17:34:00,2023-09-01 17:34:00,facebook,retargeting
u022213,2023-09-01 15:54:00,2023-09-01 16:54:00,2023-09-01 16:54:00,facebook,retargeting
u022214,2023-09-01 21:26:00,2023-09-01 21:41:00,2023-09-01 21:41:00,facebook,retargeting
u022215,2023-09-01 21:26:00,2023-09-01 21:52:00,2023-09-01 21:52:00,facebook,retargeting
u022216,2023-09-01 12:23:00,2023-09-01 12:43:00,2023-09-01 12:43:00,facebook,retargeting
u022217,2023-09-01 14:18:00,2023-09-01 14:22:00,2023-09-01 14:22:00,instagram,new_user_promo
u022218,2023-09-01 20:40:00,2023-09-01 20:48:00,2023-09-01 20:48:00,instagram,new_user_promo
u022219,2023-09-01 04:18:00,2023-09-01 04:22:00,2023-09-01 04:22:00,instagram,new_user_promo
u022220,2023-09-01 18:06:00,2023-09-01 18:41:00,2023-09-01 18:41:00,instagram,new_user_promo
u022221,2023-09-01 04:38:00,2023-09-01 05:34:00,2023-09-01 05:34:00,instagram,summer_sale
u022222,2023-09-01 04:46:00,2023-09-01 04:47:00,2023-09-01 04:47:00,instagram,summer_sale
u022223,2023-09-01 14:01:00,2023-09-01 14:14:00,2023-09-01 14:14:00,instagram,holiday_special
u022224,2023-09-01 02:47:00,2023-09-01 03:20:00,2023-09-01 03:20:00,instagram,holiday_special
u022225,2023-09-01 13:34:00,2023-09-01 14:26:00,2023-09-01 14:26:00,instagram,brand_awareness
u022226,2023-09-01 09:48:00,2023-09-01 09:55:00,2023-09-01 09:55:00,instagram,retargeting
u022227,2023-09-01 16:24:00,2023-09-01 16:48:00,2023-09-01 16:48:00,instagram,retargeting
u022228,2023-09-01 02:09:00,2023-09-01 02:49:00,2023-09-01 02:49:00,instagram,retargeting
u022229,2023-09-01 21:29:00,2023-09-01 22:09:00,2023-09-01 22:09:00,instagram,retargeting
u022230,2023-09-01 07:37:00,2023-09-01 08:30:00,2023-09-01 08:30:00,twitter,new_user_promo
u022231,2023-09-01 00:59:00,2023-09-01 01:08:00,2023-09-01 01:08:00,twitter,new_user_promo
u022232,2023-09-01 06:28:00,2023-09-01 06:54:00,2023-09-01 06:54:00,twitter,summer_sale
u022233,2023-09-01 08:56:00,2023-09-01 09:44:00,2023-09-01 09:44:00,twitter,summer_sale
u022234,2023-09-01 03:58:00,2023-09-01 04:42:00,2023-09-01 04:42:00,twitter,summer_sale
u022235,2023-09-01 21:25:00,2023-09-01 21:52:00,2023-09-01 21:52:00,twitter,holiday_special
u022236,2023-09-01 20:44:00,2023-09-01 20:59:00,2023-09-01 20:59:00,twitter,holiday_special
u022237,2023-09-01 14:27:00,2023-09-01 14:59:00,2023-09-01 14:59:00,twitter,brand_awareness
u022238,2023-09-01 06:27:00,2023-09-01 06:47:00,2023-09-01 06:47:00,twitter,retargeting
u022239,2023-09-01 21:21:00,2023-09-01 22:00:00,2023-09-01 22:00:00,twitter,retargeting
u022240,2023-09-01 20:10:00,2023-09-01 20:14:00,2023-09-01 20:14:00,twitter,retargeting
u022241,2023-09-01 14:07:00,2023-09-01 15:01:00,2023-09-01 15:01:00,twitter,retargeting
u022242,2023-09-01 15:47:00,2023-09-01 16:14:00,2023-09-01 16:14:00,affiliate,new_user_promo
u022243,2023-09-01 09:20:00,2023-09-01 09:20:00,2023-09-01 09:20:00,affiliate,new_user_promo
u022244,2023-09-01 08:19:00,2023-09-01 08:28:00,2023-09-01 08:28:00,affiliate,summer_sale
u022245,2023-09-01 07:41:00,2023-09-01 08:31:00,2023-09-01 08:31:00,affiliate,holiday_special
u022246,2023-09-01 19:42:00,2023-09-01 20:24:00,2023-09-01 20:24:00,affiliate,holiday_special
u022247,2023-09-01 02:18:00,2023-09-01 03:03:00,2023-09-01 03:03:00,affiliate,brand_awareness
u022248,2023-09-01 19:30:00,2023-09-01 20:16:00,2023-09-01 20:16:00,affiliate,retargeting
u022249,2023-09-01 07:47:00,2023-09-01 08:29:00,2023-09-01 08:29:00,affiliate,retargeting
u022250,2023-09-01 06:07:00,2023-09-01 06:28:00,2023-09-01 06:28:00,affiliate,retargeting
u022251,2023-09-02 04:46:00,2023-09-02 05:36:00,2023-09-02 05:36:00,google_ads,new_user_promo
u022252,2023-09-02 18:12:00,2023-09-02 18:21:00,2023-09-02 18:21:00,google_ads,new_user_promo
u022253,2023-09-02 21:40:00,2023-09-02 22:31:00,2023-09-02 22:31:00,google_ads,new_user_promo
u022254,2023-09-02 13:43:00,2023-09-02 14:34:00,2023-09-02 14:34:00,google_ads,summer_sale
u022255,2023-09-02 15:30:00,2023-09-02 16:28:00,2023-09-02 16:28:00,google_ads,summer_sale
u022256,2023-09-02 03:28:00,2023-09-02 03:39:00,2023-09-02 03:39:00,google_ads,summer_sale
u022257,2023-09-02 12:59:00,2023-09-02 13:55:00,2023-09-02 13:55:00,google_ads,holiday_special
u022258,2023-09-02 20:33:00,2023-09-02 20:48:00,2023-09-02 20:48:00,google_ads,holiday_special
u022259,2023-09-02 15:44:00,2023-09-02 16:21:00,2023-09-02 16:21:00,google_ads,holiday_special
u022260,2023-09-02 08:52:00,2023-09-02 09:30:00,2023-09-02 09:30:00,google_ads,holiday_special
u022261,2023-09-02 21:19:00,2023-09-02 21:55:00,2023-09-02 21:55:00,google_ads,brand_awareness
u022262,2023-09-02 10:57:00,2023-09-02 11:51:00,2023-09-02 11:51:00,google_ads,brand_awareness
u022263,2023-09-02 05:38:00,2023-09-02 06:37:00,2023-09-02 06:37:00,google_ads,retargeting
u022264,2023-09-02 06:21:00,2023-09-02 06:41:00,2023-09-02 06:41:00,google_ads,retargeting
u022265,2023-09-02 06:18:00,2023-09-02 07:16:00,2023-09-02 07:16:00,google_ads,retargeting
u022266,2023-09-02 20:59:00,2023-09-02 21:25:00,2023-09-02 21:25:00,google_ads,retargeting
u022267,2023-09-02 08:46:00,2023-09-02 09:02:00,2023-09-02 09:02:00,google_ads,retargeting
u022268,2023-09-02 10:17:00,2023-09-02 11:00:00,2023-09-02 11:00:00,google_ads,retargeting
u022269,2023-09-02 17:45:00,2023-09-02 18:02:00,2023-09-02 18:02:00,google_ads,retargeting
u022270,2023-09-02 08:28:00,2023-09-02 09:19:00,2023-09-02 09:19:00,google_ads,retargeting
u022271,2023-09-02 21:29:00,2023-09-02 21:56:00,2023-09-02 21:56:00,google_ads,retargeting
u022272,2023-09-02 18:30:00,2023-09-02 18:57:00,2023-09-02 18:57:00,google_ads,retargeting
u022273,2023-09-02 17:18:00,2023-09-02 17:25:00,2023-09-02 17:25:00,google_ads,retargeting
u022274,2023-09-02 03:57:00,2023-09-02 04:01:00,2023-09-02 04:01:00,facebook,new_user_promo
u022275,2023-09-02 10:33:00,2023-09-02 11:23:00,2023-09-02 11:23:00,facebook,new_user_promo
u022276,2023-09-02 07:35:00,2023-09-02 07:49:00,2023-09-02 07:49:00,facebook,new_user_promo
u022277,2023-09-02 01:34:00,2023-09-02 02:01:00,2023-09-02 02:01:00,facebook,summer_sale
u022278,2023-09-02 08:47:00,2023-09-02 08:48:00,2023-09-02 08:48:00,facebook,summer_sale
u022279,2023-09-02 20:39:00,2023-09-02 21:24:00,2023-09-02 21:24:00,facebook,holiday_special
u022280,2023-09-02 17:44:00,2023-09-02 17:45:00,2023-09-02 17:45:00,facebook,holiday_special
u022281,2023-09-02 10:56:00,2023-09-02 11:31:00,2023-09-02 11:31:00,facebook,holiday_special
u022282,2023-09-02 17:03:00,2023-09-02 17:33:00,2023-09-02 17:33:00,facebook,holiday_special
u022283,2023-09-02 02:54:00,2023-09-02 03:47:00,2023-09-02 03:47:00,facebook,brand_awareness
u022284,2023-09-02 11:23:00,2023-09-02 11:43:00,2023-09-02 11:43:00,facebook,retargeting
u022285,2023-09-02 23:58:00,2023-09-03 00:20:00,2023-09-03 00:20:00,facebook,retargeting
u022286,2023-09-02 20:16:00,2023-09-02 20:59:00,2023-09-02 20:59:00,facebook,retargeting
u022287,2023-09-02 22:31:00,2023-09-02 23:21:00,2023-09-02 23:21:00,facebook,retargeting
u022288,2023-09-02 23:41:00,2023-09-02 23:44:00,2023-09-02 23:44:00,facebook,retargeting
u022289,2023-09-02 21:51:00,2023-09-02 22:49:00,2023-09-02 22:49:00,facebook,retargeting
u022290,2023-09-02 13:15:00,2023-09-02 13:59:00,2023-09-02 13:59:00,instagram,new_user_promo
u022291,2023-09-02 05:41:00,2023-09-02 06:30:00,2023-09-02 06:30:00,instagram,new_user_promo
u022292,2023-09-02 16:26:00,2023-09-02 16:59:00,2023-09-02 16:59:00,instagram,new_user_promo
u022293,2023-09-02 16:20:00,2023-09-02 17:19:00,2023-09-02 17:19:00,instagram,summer_sale
u022294,2023-09-02 20:48:00,2023-09-02 20:51:00,2023-09-02 20:51:00,instagram,summer_sale
u022295,2023-09-02 05:51:00,2023-09-02 06:50:00,2023-09-02 06:50:00,instagram,holiday_special
u022296,2023-09-02 12:09:00,2023-09-02 12:45:00,2023-09-02 12:45:00,instagram,holiday_special
u022297,2023-09-02 03:20:00,2023-09-02 04:04:00,2023-09-02 04:04:00,instagram,brand_awareness
u022298,2023-09-02 05:11:00,2023-09-02 05:12:00,2023-09-02 05:12:00,instagram,retargeting
u022299,2023-09-02 09:05:00,2023-09-02 09:29:00,2023-09-02 09:29:00,instagram,retargeting
u022300,2023-09-02 08:02:00,2023-09-02 08:31:00,2023-09-02 08:31:00,instagram,retargeting
u022301,2023-09-02 05:44:00,2023-09-02 05:51:00,2023-09-02 05:51:00,instagram,retargeting
u022302,2023-09-02 14:04:00,2023-09-02 14:15:00,2023-09-02 14:15:00,instagram,retargeting
u022303,2023-09-02 13:32:00,2023-09-02 13:57:00,2023-09-02 13:57:00,instagram,retargeting
u022304,2023-09-02 00:46:00,2023-09-02 00:59:00,2023-09-02 00:59:00,twitter,new_user_promo
u022305,2023-09-02 04:58:00,2023-09-02 05:10:00,2023-09-02 05:10:00,twitter,new_user_promo
u022306,2023-09-02 11:03:00,2023-09-02 11:35:00,2023-09-02 11:35:00,twitter,summer_sale
u022307,2023-09-02 10:08:00,2023-09-02 10:12:00,2023-09-02 10:12:00,twitter,holiday_special
u022308,2023-09-02 18:16:00,2023-09-02 19:06:00,2023-09-02 19:06:00,twitter,holiday_special
u022309,2023-09-02 00:13:00,2023-09-02 00:24:00,2023-09-02 00:24:00,twitter,brand_awareness
u022310,2023-09-02 21:14:00,2023-09-02 21:34:00,2023-09-02 21:34:00,twitter,retargeting
u022311,2023-09-02 11:45:00,2023-09-02 12:27:00,2023-09-02 12:27:00,twitter,retargeting
u022312,2023-09-02 21:08:00,2023-09-02 21:45:00,2023-09-02 21:45:00,twitter,retargeting
u022313,2023-09-02 19:22:00,2023-09-02 20:22:00,2023-09-02 20:22:00,twitter,retargeting
u022314,2023-09-02 16:42:00,2023-09-02 17:11:00,2023-09-02 17:11:00,affiliate,new_user_promo
u022315,2023-09-02 07:45:00,2023-09-02 08:31:00,2023-09-02 08:31:00,affiliate,summer_sale
u022316,2023-09-02 15:32:00,2023-09-02 16:30:00,2023-09-02 16:30:00,affiliate,holiday_special
u022317,2023-09-02 19:29:00,2023-09-02 19:41:00,2023-09-02 19:41:00,affiliate,brand_awareness
u022318,2023-09-02 20:32:00,2023-09-02 21:25:00,2023-09-02 21:25:00,affiliate,retargeting
u022319,2023-09-02 12:15:00,2023-09-02 12:46:00,2023-09-02 12:46:00,affiliate,retargeting
u022320,2023-09-02 19:45:00,2023-09-02 20:05:00,2023-09-02 20:05:00,affiliate,retargeting
u022321,2023-09-03 11:49:00,2023-09-03 11:53:00,2023-09-03 11:53:00,google_ads,new_user_promo
u022322,2023-09-03 19:15:00,2023-09-03 19:56:00,2023-09-03 19:56:00,google_ads,new_user_promo
u022323,2023-09-03 04:59:00,2023-09-03 05:15:00,2023-09-03 05:15:00,google_ads,new_user_promo
u022324,2023-09-03 15:24:00,2023-09-03 15:41:00,2023-09-03 15:41:00,google_ads,new_user_promo
u022325,2023-09-03 23:17:00,2023-09-03 23:22:00,2023-09-03 23:22:00,google_ads,new_user_promo
u022326,2023-09-03 02:30:00,2023-09-03 02:34:00,2023-09-03 02:34:00,google_ads,new_user_promo
u022327,2023-09-03 16:21:00,2023-09-03 17:04:00,2023-09-03 17:04:00,google_ads,new_user_promo
u022328,2023-09-03 07:23:00,2023-09-03 07:48:00,2023-09-03 07:48:00,google_ads,summer_sale
u022329,2023-09-03 15:33:00,2023-09-03 15:33:00,2023-09-03 15:33:00,google_ads,summer_sale
u022330,2023-09-03 07:27:00,2023-09-03 08:12:00,2023-09-03 08:12:00,google_ads,summer_sale
u022331,2023-09-03 18:00:00,2023-09-03 18:27:00,2023-09-03 18:27:00,google_ads,summer_sale
u022332,2023-09-03 05:03:00,2023-09-03 05:25:00,2023-09-03 05:25:00,google_ads,holiday_special
u022333,2023-09-03 13:24:00,2023-09-03 14:05:00,2023-09-03 14:05:00,google_ads,holiday_special
u022334,2023-09-03 15:48:00,2023-09-03 16:43:00,2023-09-03 16:43:00,google_ads,holiday_special
u022335,2023-09-03 14:42:00,2023-09-03 14:48:00,2023-09-03 14:48:00,google_ads,brand_awareness
u022336,2023-09-03 03:31:00,2023-09-03 03:41:00,2023-09-03 03:41:00,google_ads,brand_awareness
u022337,2023-09-03 12:27:00,2023-09-03 13:27:00,2023-09-03 13:27:00,google_ads,retargeting
u022338,2023-09-03 18:57:00,2023-09-03 19:15:00,2023-09-03 19:15:00,google_ads,retargeting
u022339,2023-09-03 05:28:00,2023-09-03 05:41:00,2023-09-03 05:41:00,google_ads,retargeting
u022340,2023-09-03 07:05:00,2023-09-03 07:06:00,2023-09-03 07:06:00,google_ads,retargeting
u022341,2023-09-03 00:29:00,2023-09-03 01:03:00,2023-09-03 01:03:00,google_ads,retargeting
u022342,2023-09-03 01:27:00,2023-09-03 01:50:00,2023-09-03 01:50:00,facebook,new_user_promo
u022343,2023-09-03 13:34:00,2023-09-03 13:49:00,2023-09-03 13:49:00,facebook,new_user_promo
u022344,2023-09-03 01:05:00,2023-09-03 01:52:00,2023-09-03 01:52:00,facebook,new_user_promo
u022345,2023-09-03 17:20:00,2023-09-03 18:04:00,2023-09-03 18:04:00,facebook,summer_sale
u022346,2023-09-03 04:59:00,2023-09-03 05:35:00,2023-09-03 05:35:00,facebook,summer_sale
u022347,2023-09-03 05:40:00,2023-09-03 06:20:00,2023-09-03 06:20:00,facebook,summer_sale
u022348,2023-09-03 08:37:00,2023-09-03 09:17:00,2023-09-03 09:17:00,facebook,summer_sale
u022349,2023-09-03 19:04:00,2023-09-03 19:12:00,2023-09-03 19:12:00,facebook,holiday_special
